,Date,PredArima,ResArima,PredANN,ResANN,PredSar,ResSar,PredETS,ResETS,PredSVR,ResSVR,PredProphet,ResProphet,PredLTSM,ResLTSM,ActResHy,PredResHy,HyRes
0,2021-07-16 13:42:51.428571392,0.6472041841464807,-0.001280857673357727,0.6473389,-0.0014156003190217703,0.8480800772446163,-0.06813173933425953,0.6478196280402992,-0.0018963015671762395,0.6425119600864421,0.0034113663866809363,0.6442416706429046,0.000888629657477713,0.65120876,-0.005285431881064007,-0.001280857673357727,-0.0025681034,-0.001280857673357727
1,2021-08-15 22:54:32.727272704,0.6511644574127357,-0.006034157112353333,0.6486673,-0.003536975605226811,0.6276963536418702,-0.19589270828633243,0.6468145909773843,-0.0016842906770019317,0.6425119600864421,0.002618340213940251,0.6385873847149552,-0.01509507830947221,0.6514687,-0.00633839390967017,-0.006034157112353333,-0.002330074,-0.006034157112353333
2,2021-09-16 03:25:42.857142784,0.6596462272406453,-0.03615392083516222,0.64866686,-0.02517455226761267,1.0174945977885934,-0.43784349363344377,0.6471564949938068,-0.023664188588323753,0.6425119600864421,-0.019019653680959037,0.6501820011380471,0.00048809886450140727,0.65133375,-0.027841442888797974,-0.03615392083516222,-0.000110121444,-0.03615392083516222
3,2021-10-15 18:17:08.571428608,0.6499760916490186,0.0006940083535299513,0.64866275,0.002007354049942345,1.0411451805337755,-0.14167633226550935,0.6487060995007023,0.001964000501846197,0.6425119600864421,0.008158139916106477,0.6485603758150763,-0.010218146824783947,0.64931995,0.0013501532366488878,0.0006940083535299513,0.00076057576,0.0006940083535299513
4,2021-11-14 11:25:42.857142784,0.6502229192390044,-0.011880690248712078,0.6487508,-0.010408553022647093,0.7735120671120033,-0.1644730718019018,0.6551974589652448,-0.01685522997495248,0.6425119600864421,-0.004169731096149709,0.6421958819605973,0.013355675327638816,0.64860255,-0.010260316271090697,-0.011880690248712078,0.0005652737,-0.011880690248712078
5,2021-12-16 00:00:00.000000000,0.6492467745292344,0.006304782759001704,0.6491134,0.006438140616483179,0.7774755509606991,-0.20161871048194416,0.6465460326162085,0.009005524672027643,0.6425119600864421,0.01303959720179404,0.6429214656243231,-0.010990980848712528,0.6478075,0.0077440783835119875,0.006304782759001704,0.0013969848,0.006304782759001704
6,2022-01-16 04:48:00.000000000,0.6612025288959157,-0.029272044120305152,0.64723843,-0.015307948585442932,0.841003097388068,-0.2051577035876981,0.6470678670155909,-0.015137382239980401,0.6425119600864421,-0.010581475310831534,0.6438663111036153,-0.01814003001196518,0.6474392,-0.015508697029046448,-0.029272044120305152,0.0014069565,-0.029272044120305152
7,2022-02-13 12:37:53.684210432,0.6504068229385519,-0.024680541846901827,0.64887017,-0.02314388902477449,0.8389735981314136,-0.5931393153478682,0.6498899209166611,-0.02416363982501102,0.6425119600864421,-0.016785678994791997,0.6464567566232461,0.000547723490502694,0.645649,-0.01992273481182283,-0.024680541846901827,0.0045626685,-0.024680541846901827
8,2022-03-16 00:00:00.000000000,0.648541141512699,-0.0015366613989502564,0.649588,-0.0025835087397058087,0.7534927763149879,-0.1838533103182111,0.6475401298103816,-0.0005356496966327784,0.6425119600864421,0.004492520027306712,0.6463235191057908,-0.005592847841778492,0.6443394,0.0026650974652807635,-0.0015366613989502564,0.0060742013,-0.0015366613989502564
9,2022-04-15 19:12:00.000000000,0.6514469030535445,-0.010716231789532182,0.64967054,-0.00893987002245622,0.9398904063253687,-0.17910908458803584,0.6455197172413313,-0.004789045977318995,0.6425119600864421,-0.001781288822429783,0.6439058184185812,0.00907372408330942,0.6431432,-0.0024125057684584172,-0.010716231789532182,0.0058436524,-0.010716231789532182
10,2022-05-15 06:51:25.714285824,0.6547037935258955,-0.0017242510240048636,0.6476712,0.00530831981512303,0.6624441754294758,-0.1477117346089193,0.6473617397926095,0.005617802709281139,0.6425119600864421,0.01046758241544854,0.6443559783426066,-0.022050847706043264,0.6429591,0.010020424612486312,-0.0017242510240048636,0.00597257,-0.0017242510240048636
11,2022-06-15 11:25:42.857142784,0.6511329723983696,-0.028827841761806305,0.65026104,-0.02795591386569496,0.8442579298318047,-0.47399703778332697,0.6485712059367488,-0.026266075300185432,0.6425119600864421,-0.020206829449878727,0.6527776860660354,0.011821851529423055,0.64295,-0.02064486774219032,-0.028827841761806305,0.0076959655,-0.028827841761806305
12,2022-07-16 08:24:00.000000000,0.6512892177696351,0.013310319825823314,0.6500615,0.01453804944390813,1.0827867723456313,-0.07999402706924866,0.6478478703083211,0.016751667287137284,0.6425119600864421,0.022087577509016354,0.6394830603451177,-0.013941298775601574,0.6423818,0.02221775029534856,0.013310319825823314,0.008524738,0.013310319825823314
13,2022-08-15 15:39:07.826086912,0.6554525136370845,-0.029910752067568325,0.64993435,-0.024392589874728254,0.9917076788863481,-0.08420524228062054,0.646842789429929,-0.02130102786041288,0.6425119600864421,-0.01697019851692594,0.639498737842809,-0.009780111008439007,0.6439638,-0.01842205221222215,-0.029910752067568325,0.006741436,-0.029910752067568325
14,2022-09-16 13:42:51.428571392,0.6483099226692476,-0.01859129583487762,0.6508497,-0.021131073139690093,0.6896874817867041,-0.6306945651161951,0.6471847083519586,-0.01746608151758866,0.6425119600864421,-0.012793333252072103,0.6488619853529328,0.016682369710142364,0.6432107,-0.013492082260631255,-0.01859129583487762,0.011007521,-0.01859129583487762
15,2022-10-16 05:42:51.428571392,0.6516981037774299,0.013846251285645317,0.6499866,0.015557730345362786,0.6858319024098045,-0.0645374779599766,0.6487343804152296,0.016809974647845616,0.6425119600864421,0.02303239497663312,0.6505349992219406,-0.003567395585562849,0.6429395,0.022604847101801995,0.013846251285645317,0.011456236,0.013846251285645317
16,2022-11-14 21:42:51.428571392,0.6484929072148755,-0.001525303578497783,0.6505024,-0.003534780072576127,1.007289980978209,0.036055124591935245,0.6552260228763127,-0.008258419239934978,0.6425119600864421,0.004455643549935662,0.6461372009081192,-0.006828987215628524,0.64250386,0.004463746023767867,-0.001525303578497783,0.009388011,-0.001525303578497783
17,2022-12-15 13:42:51.428571392,0.6530828631880814,-0.013774649495590707,0.6508278,-0.0115196113769368,0.787925535310438,-0.2782655629095555,0.6465742193607146,-0.007266005668223885,0.6425119600864421,-0.003203746393951379,0.6426813822058491,-0.002183067574755282,0.64365983,-0.004351616400893099,-0.013774649495590707,0.009977245,-0.013774649495590707
18,2023-01-16 15:36:00.000000000,0.6507879025736754,-0.010289587942581502,0.65048003,-0.009981717336069229,0.8855375497864502,-0.20610892387421043,0.6470960765099277,-0.006597761878833874,0.6425119600864421,-0.002013645455348212,0.6448483376436369,-0.008075987603106793,0.6449337,-0.004435385930429581,-0.010289587942581502,0.010281322,-0.010289587942581502
19,2023-02-14 00:00:00.000000000,0.6542644673832827,-0.017492117342752578,0.6514336,-0.014661237033749663,0.7509122632780447,-0.31600607241979295,0.6499182534409268,-0.013145903400396675,0.6425119600864421,-0.005739610045911947,0.6447521268619522,-0.0009580746771573612,0.6447113,-0.007938965591336333,-0.017492117342752578,0.011677238,-0.017492117342752578
20,2023-03-16 08:20:52.173913088,0.6482352482082959,-0.004441196023501126,0.6520776,-0.008283563076283085,0.8725898466931841,-0.30124213982122655,0.6475683598934316,-0.003774307708636848,0.6425119600864421,0.0012820920983527273,0.6442578737834576,0.003996747831718883,0.64468545,-0.0008913950312391394,-0.004441196023501126,0.0130143445,-0.004441196023501126
21,2023-04-15 22:44:12.631578880,0.6517702390676563,-0.003515617452479858,0.6525822,-0.004327606568569897,0.8084682090539775,-0.09457524506865227,0.6455478592427135,0.002706762372462923,0.6425119600864421,0.005742661528734372,0.6416787289506019,-0.010082972823187264,0.6439817,0.004272926440005542,-0.003515617452479858,0.013044136,-0.003515617452479858
22,2023-05-15 01:05:27.272727296,0.6506147764354081,-0.019019020307993517,0.6521216,-0.020525847361507532,0.7512895149208472,-0.2825779785203551,0.6473899620985893,-0.015794205971174757,0.6425119600864421,-0.010916203959027482,0.6445028060584262,0.010579066832758888,0.6453668,-0.013771031783046839,-0.019019020307993517,0.013758297,-0.019019020307993517
23,2023-06-15 21:42:51.428571392,0.6534235664788374,0.0016583064123477653,0.65085655,0.004225318382975907,0.8973575272060255,-0.09763857804011002,0.6485994809704718,0.006482391920713315,0.6425119600864421,0.012569912804743066,0.6473569980169888,0.01411854081104591,0.64372015,0.01136172289728865,0.0016583064123477653,0.013838023,0.0016583064123477653
24,2023-07-16 20:24:00.000000000,0.6493283145367841,0.012147224291250591,0.65162313,0.009852408983369143,0.8160442034649695,-0.030904999278074913,0.6478761138075897,0.013599425020444977,0.6425119600864421,0.0189635787415926,0.6394754581842776,0.0018490372067950789,0.64500403,0.016471504785676272,0.012147224291250591,0.013265442,0.012147224291250591
25,2023-08-16 00:00:00.000000000,0.6510742670215652,-0.00974977163049251,0.6526084,-0.01128389923173001,0.9299235187819339,-0.24385952516478995,0.6468709891118101,-0.005546493720737344,0.6425119600864421,-0.0011874646953693446,0.6436134032983243,-0.013713429966448643,0.6464578,-0.005133295937357452,-0.00974977163049251,0.013212247,-0.00974977163049251
26,2023-09-16 08:24:00.000000000,0.6514894758239037,-0.021589502492028068,0.6526093,-0.022709315360598725,0.8384385863696225,-0.23853999872109713,0.6472129229400967,-0.01731294960822105,0.6425119600864421,-0.012611986754566429,0.6462293391951415,-0.002616425603633288,0.6454559,-0.015555923522524995,-0.021589502492028068,0.013606472,-0.021589502492028068
27,2023-10-15 22:54:32.727272704,0.6528928562082839,-0.009279942616775672,0.6510824,-0.007469482915754999,0.9574277789102872,-0.31236048479460876,0.6487626625626879,-0.005149748971179702,0.6425119600864421,0.0011009535050661157,0.6503114776749814,0.006417835076285572,0.6451689,-0.0015559868982989444,-0.009279942616775672,0.015645655,-0.009279942616775672
28,2023-11-15 08:00:00.000000000,0.6497426591342237,0.006986653617043315,0.65218455,0.004544766757462071,0.8911126315451756,0.0020450393146941113,0.6552545880326495,0.0014747247186175372,0.6425119600864421,0.014217352664824934,0.6507443710006239,0.00923371260724326,0.64537114,0.011358173701736973,0.006986653617043315,0.014693387,0.006986653617043315
29,2023-12-15 07:12:00.000000000,0.6511045433612376,0.008873540246629563,0.65185094,0.008127144810870068,0.8898173049819165,0.06777627189669429,0.6466024073340467,0.013375676273820414,0.6425119600864421,0.01746612352142507,0.6432306166659878,-0.014888945449182067,0.64588857,0.014089516637041943,0.008873540246629563,0.013055657,0.008873540246629563
30,2024-01-16 09:08:34.285714176,0.6513514633448295,-0.023009792128023787,0.65192556,-0.02358389259545013,0.9085323415592788,-0.27892653749722646,0.6471242872340826,-0.01878261601727682,0.6425119600864421,-0.014170288869636338,0.6437448143728656,0.00012276566919999787,0.64701843,-0.01867676140038177,-0.023009792128023787,0.013163693,-0.023009792128023787
31,2024-02-15 04:48:00.000000000,0.6511101165158054,-0.007242536473739847,0.65217245,-0.00830486620884996,0.6575466972579422,-0.3217432025072931,0.6499465872003738,-0.006079007158308225,0.6425119600864421,0.0013556199556234994,0.6481873388528684,0.016567107090937894,0.6469963,-0.003128739251910262,-0.007242536473739847,0.0149841495,-0.007242536473739847
32,2024-03-15 02:24:00.000000000,0.6512286622612656,0.013525783682540649,0.6514962,0.013258273992512337,0.7701894251167489,0.12495142420744165,0.647596591207197,0.017157854736609246,0.6425119600864421,0.022242485857364214,0.641580590059194,0.016145408800407268,0.6466653,0.018089170846912972,0.013525783682540649,0.0138067845,0.013525783682540649
33,2024-04-14 22:54:32.727272704,0.6516041737459737,0.006121825113627577,0.6513744,0.006351599197583435,0.9716257005564197,-0.054862552103860734,0.6455760024709711,0.012149996388630124,0.6425119600864421,0.015214038773159189,0.6421397409472632,-0.0013838739599512095,0.6479686,0.009757408600049255,0.006121825113627577,0.012164535,0.006121825113627577
34,2024-05-03 19:12:00.000000000,0.6513765858583086,-0.010620718870996582,0.65271014,-0.011954272764122309,0.8520244647170693,0.07804260148296423,0.6474181856349456,-0.006662318647633558,0.6425119600864421,-0.0017560930991300516,0.6386836450483442,-0.001124123741059449,0.6480264,-0.007270539777672114,-0.010620718870996582,0.011093123,-0.010620718870996582
